date,activity_type,date,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race
2018-09-11 07:50:08,Running,2018-09-11 07:50:08,False,Lafayette Running,6.07,657,00:48:12,144,178,3.2,168,195,0 days 00:07:56,0 days 00:04:38,240,282,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,48:12,0:00,0.0,0:00,No,00:00.00,7,0.0,4,garmin,0
2018-09-10 14:10:04,Running,2018-09-10 14:10:04,False,Lafayette Running,7.02,897,00:56:54,155,171,4.0,166,215,0 days 00:08:07,0 days 00:07:03,154,175,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,56:54,0:00,0.0,0:00,No,00:00.00,8,0.0,4,garmin,0
2018-09-08 13:30:01,Cycling,2018-09-08 13:30:01,False,Lafayette Cycling,7.43,381,00:46:10,0,0,0.0,0,0,9.7,21.6,205,236,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,46:10,0:00,0.0,0:00,No,00:00.00,2,0.0,4,garmin,0
2018-09-08 07:52:53,Running,2018-09-08 07:52:53,False,Lafayette Running,9.26,"1,046",01:26:28,144,186,3.0,168,220,0 days 00:09:20,0 days 00:03:51,123,113,1.02,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:26:28,0:00,0.0,0:00,No,00:00.00,38,0.0,4,garmin,0
2018-09-07 14:42:15,Running,2018-09-07 14:42:15,False,Lafayette Running,7.50,938,00:58:31,154,173,4.0,167,172,0 days 00:07:48,0 days 00:07:12,218,278,1.23,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,58:31,0:00,0.0,0:00,No,00:00.00,8,0.0,4,garmin,0
2018-09-06 14:38:00,Running,2018-09-06 14:38:00,False,Lafayette Running,6.18,667,00:49:43,140,157,2.8,167,173,0 days 00:08:03,0 days 00:07:23,96,125,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,49:43,0:00,0.0,0:00,No,00:00.00,7,0.0,4,garmin,0
2018-09-05 10:36:46,Running,2018-09-05 10:36:46,False,Lafayette Running,9.74,"1,047",01:17:23,151,183,3.6,168,198,0 days 00:07:56,0 days 00:04:50,113,116,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:17:23,0:00,0.0,0:00,No,00:00.00,22,0.0,4,garmin,0
2018-09-04 16:42:26,Running,2018-09-04 16:42:26,False,Lafayette Running,5.05,545,00:40:19,142,157,3.0,166,174,0 days 00:07:59,0 days 00:07:14,55,94,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,40:19,0:00,0.0,0:00,No,00:00.00,6,0.0,4,garmin,0
2018-09-03 07:54:55,Running,2018-09-03 07:54:55,False,Steamboat Springs Running,5.18,671,00:55:06,141,166,2.7,165,191,0 days 00:10:38,0 days 00:05:56,"1,214","1,205",0.91,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,55:06,0:00,0.0,0:00,No,00:00.00,6,0.0,4,garmin,0
2018-09-01 08:38:51,Running,2018-09-01 08:38:51,False,Lafayette Running,13.32,"1,565",01:48:11,152,176,4.6,169,174,0 days 00:08:07,0 days 00:05:47,316,392,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:48:11,0:00,0.0,0:00,No,00:00.00,14,0.0,4,garmin,0
2018-08-31 10:49:10,Running,2018-08-31 10:49:10,False,Lafayette Running,7.28,957,01:01:48,156,176,4.1,167,172,0 days 00:08:29,0 days 00:07:33,288,93,1.13,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:01:48,0:00,0.0,0:00,No,00:00.00,8,0.0,4,garmin,0
2018-08-30 17:57:21,Running,2018-08-30 17:57:21,False,Lafayette Running,7.13,860,00:58:05,152,183,3.5,165,175,0 days 00:08:09,0 days 00:07:08,189,148,1.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,58:05,0:00,0.0,0:00,No,00:00.00,8,0.0,4,garmin,0
2018-08-29 10:28:33,Running,2018-08-29 10:28:33,False,Lafayette Running,8.50,"1,064",01:03:46,162,186,4.8,169,177,0 days 00:07:30,0 days 00:06:22,241,244,1.27,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:03:46,0:00,0.0,0:00,No,00:00.00,9,0.0,4,garmin,0
2018-08-28 10:20:53,Running,2018-08-28 10:20:53,False,Lafayette Running,5.02,559,00:41:25,143,180,3.0,169,212,0 days 00:08:15,0 days 00:03:51,243,230,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,41:25,0:00,0.0,0:00,No,00:00.00,6,0.0,4,garmin,0
2018-08-27 06:44:16,Running,2018-08-27 06:44:16,False,Lafayette Running,7.68,875,01:03:18,143,163,3.1,167,172,0 days 00:08:14,0 days 00:07:18,230,243,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:03:18,0:00,0.0,0:00,No,00:00.00,8,0.0,4,garmin,0
2018-08-25 07:20:42,Running,2018-08-25 07:20:42,False,Lafayette Running,10.57,"1,171",01:28:36,151,180,3.6,168,192,0 days 00:08:23,0 days 00:05:12,147,136,1.13,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:28:36,0:00,0.0,0:00,No,00:00.00,36,0.0,4,garmin,0
2018-08-24 09:15:08,Running,2018-08-24 09:15:08,False,Boulder County Running,4.06,443,00:33:41,140,156,2.7,166,172,0 days 00:08:17,0 days 00:07:40,89,89,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,33:41,0:00,0.0,0:00,No,00:00.00,5,0.0,4,garmin,0
2018-08-23 17:21:08,Running,2018-08-23 17:21:08,False,Lafayette Running,7.04,832,00:58:05,148,165,3.7,165,171,0 days 00:08:15,0 days 00:07:32,201,248,1.19,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,58:05,0:00,0.0,0:00,No,00:00.00,8,0.0,4,garmin,0
2018-08-22 09:34:05,Running,2018-08-22 09:34:05,False,Boulder Running,8.99,"1,010",01:08:13,155,175,4.6,170,189,0 days 00:07:35,0 days 00:05:33,349,350,1.24,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:08:13,0:00,0.0,0:00,No,00:00.00,47,0.0,4,garmin,0
2018-08-21 14:06:03,Running,2018-08-21 14:06:03,False,Lafayette Running,6.36,696,00:52:19,143,161,3.2,169,204,0 days 00:08:13,0 days 00:04:25,277,264,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,52:19,0:00,0.0,0:00,No,00:00.00,7,0.0,4,garmin,0
2018-08-20 11:11:54,Running,2018-08-20 11:11:54,False,Lafayette Running,7.02,818,00:58:53,147,193,3.8,166,225,0 days 00:08:24,0 days 00:04:01,137,154,1.15,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,58:53,0:00,0.0,0:00,No,00:00.00,8,0.0,4,garmin,0
2018-08-19 09:18:27,Running,2018-08-19 09:18:27,False,Lafayette Running,12.04,"1,276",01:36:12,150,175,3.8,166,179,0 days 00:07:59,0 days 00:07:17,307,339,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:36:12,0:00,0.0,0:00,No,00:00.00,13,0.0,4,garmin,0
2018-08-18 09:27:46,Running,2018-08-18 09:27:46,False,Boulder Running,3.44,634,02:03:40,92,165,1.9,115,246,0 days 00:35:57,0 days 00:08:17,"1,295","1,290",0.39,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:03:40,0:00,0.0,0:00,No,00:00.00,4,0.0,4,garmin,0
2018-08-16 18:18:26,Running,2018-08-16 18:18:26,False,Lafayette Running,7.57,923,01:00:07,160,176,5.0,167,183,0 days 00:07:56,0 days 00:06:49,258,261,1.21,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:00:07,0:00,0.0,0:00,No,00:00.00,8,0.0,4,garmin,0
2018-08-16 10:44:39,Pool Swimming,2018-08-16 10:44:39,False,Lap Swimming,"2,000",416,00:47:04,0,0,0.0,0,0,0 days 00:02:21,0 days 00:02:04,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,1010,48,21,47:04,0:00,0.0,0:00,No,00:00.00,4,0.0,4,garmin,0
2018-08-15 10:05:58,Treadmill Running,2018-08-15 10:05:58,False,Treadmill Running,4.01,448,00:33:57,141,154,3.1,163,169,0 days 00:08:28,0 days 00:07:42,0,0,1.17,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,33:57,0:00,0.0,0:00,No,00:00.00,5,0.0,4,garmin,0
2018-08-14 05:59:16,Running,2018-08-14 05:59:16,False,Lafayette Running,6.54,676,00:53:58,141,173,3.5,170,176,0 days 00:08:15,0 days 00:07:22,201,187,1.15,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,53:58,0:00,0.0,0:00,No,00:00.00,7,0.0,4,garmin,0
2018-08-13 09:48:16,Treadmill Running,2018-08-13 09:48:16,False,Treadmill,"7,462.40",50,00:33:53,0,0,0.0,0,0,0 days 00:08:00,0 days 00:21:52,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,340,121,12,33:53,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2018-08-12 10:16:25,Pool Swimming,2018-08-12 10:16:25,False,Lap Swimming,"1,250",258,00:25:55,0,0,0.0,0,0,0 days 00:02:04,0 days 00:01:44,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,562,42,22,25:55,0:00,0.0,0:00,No,00:00.00,3,0.0,4,garmin,0
2018-08-09 18:13:53,Running,2018-08-09 18:13:53,False,Lafayette Running,7.01,873,00:59:11,156,178,4.7,165,173,0 days 00:08:26,0 days 00:07:39,107,125,1.16,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,59:11,0:00,0.0,0:00,No,00:00.00,8,0.0,4,garmin,0
2018-08-08 10:39:15,Running,2018-08-08 10:39:15,False,Lafayette Running,7.99,862,01:00:40,156,180,4.7,171,190,0 days 00:07:35,0 days 00:05:22,222,251,1.24,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:00:40,0:00,0.0,0:00,No,00:00.00,47,0.0,4,garmin,0
2018-08-07 19:06:10,Running,2018-08-07 19:06:10,False,Boulder County Running,0.41,48,00:08:41.9,96,106,1.1,118,118,0 days 00:21:07,0 days 00:18:33,0,0,2.53,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,8:41.9,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2018-08-07 16:37:15,Cycling,2018-08-07 16:37:15,False,Lafayette Cycling,2.34,112,00:11:28,119,139,1.5,0,0,12.2,18.6,113,37,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,11:28,0:00,0.0,0:00,No,00:00.00,1,0.0,4,garmin,0
2018-08-07 10:12:37,Running,2018-08-07 10:12:37,False,Easy run + Hills,6.35,668,00:54:22,146,181,3.8,168,202,0 days 00:08:34,0 days 00:04:17,247,242,1.13,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,54:22,0:00,0.0,0:00,No,00:00.00,7,0.0,4,garmin,0
