date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_power_np,lr_balance,training_stress_score,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race
2019-05-14,Indoor Cycling,False,Indoor Cycling,0.00,"1,354",01:40:02,135,167,3.6,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,88,99,261,49% L / 51% R,100.9,287,228,383,0.0,0.0,8854,0,0,0,0,1:40:02,0:00,69.8,0:00,No,00:29.95,25,0.0,0,0,0,3,garmin,0
2019-05-15,Indoor Cycling,False,Indoor Cycling,0.00,558,01:01:15,106,138,1.9,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,89,107,168,47% L / 53% R,25.4,167,152,662,0.0,0.0,5497,0,0,0,0,1:01:15,0:00,75.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-05-15,Pool Swimming,False,Lap Swimming,"3,800",460,01:02:40,121,137,1.4,0,0,0 days 00:01:29,0 days 00:01:16,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1457,32,26,0,0,1:02:40,0:00,80.6,0:00,No,00:01.40,47,0.0,0,0,0,3,garmin,0
2019-05-15,Running,False,Louisville Running,7.25,827,00:55:41,141,166,2.8,182,192,0 days 00:07:41,0 days 00:06:00,400,371,1.15,7.7,9.0,246,49.2% L / 50.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,55:41,0:00,82.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-05-16,Pool Swimming,False,Lap Swimming,"1,000",157,00:22:04,120,142,0.7,0,0,0 days 00:01:34,0 days 00:01:23,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,360,34,27,0,0,22:04,0:00,80.6,0:00,No,00:15.40,28,0.0,0,0,0,3,garmin,0
2019-05-16,Indoor Cycling,False,Indoor Cycling,0.00,620,00:50:03,119,154,2.4,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,89,111,242,48% L / 52% R,43.1,251,213,533,0.0,0.0,4492,0,0,0,0,50:03,0:00,69.8,0:00,No,00:19.67,37,0.0,0,0,0,3,garmin,0
2019-05-16,Running,False,Louisville Running,9.33,975,01:10:35,136,167,2.7,180,192,0 days 00:07:34,0 days 00:05:43,367,361,1.17,7.5,9.0,253,48.5% L / 51.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:10:35,0:00,59.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-05-17,Pool Swimming,False,Lap Swimming,"3,050",523,01:04:04,133,157,2.1,0,0,0 days 00:01:31,0 days 00:01:11,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1179,33,27,0,0,1:04:04,0:00,80.6,0:00,No,00:04.54,73,0.0,0,0,0,3,garmin,0
2019-05-17,Running,False,Louisville Running,3.43,361,00:28:18,126,143,2.0,179,187,0 days 00:08:15,0 days 00:07:45,112,105,1.08,8.1,8.9,254,48.3% L / 51.7% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,28:18,0:00,75.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-05-18,Indoor Cycling,False,Indoor Cycling,0.00,"1,935",02:30:10,125,155,2.9,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,85,99,237,48% L / 52% R,125.1,257,216,433,0.0,0.0,12775,0,0,0,0,2:30:10,0:00,73.4,0:00,No,00:29.63,28,0.0,0,0,0,3,garmin,0
2019-05-18,Indoor Cycling,False,Indoor Cycling,0.00,753,01:00:04,123,154,2.2,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,97,231,48% L / 52% R,47.1,227,210,434,0.0,0.0,5251,0,0,0,0,1:00:04,0:00,75.2,0:00,No,00:59.84,9,0.0,0,0,0,3,garmin,0
2019-05-18,Indoor Cycling,False,Indoor Cycling,0.00,571,01:00:02,111,131,2.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,97,165,49% L / 51% R,24.1,171,159,260,0.0,0.0,5227,0,0,0,0,1:00:02,0:00,78.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-05-18,Running,False,Denver Running,6.80,766,00:51:15,141,162,2.6,181,206,0 days 00:07:32,0 days 00:06:13,269,217,1.16,7.7,9.1,253,47.9% L / 52.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,51:15,0:00,62.6,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-05-19,Pool Swimming,False,Lap Swimming,"1,000",167,00:22:10,112,134,0.8,0,0,0 days 00:01:41,0 days 00:01:26,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,440,36,26,0,0,22:10,0:00,80.6,0:00,No,00:06.40,26,0.0,0,0,0,3,garmin,0
2019-05-19,Cycling,False,Broomfield Cycling,18.76,607,01:23:17,89,130,0.6,0,0,13.5,35.0,"1,086","1,066",0.0,0.0,0.0,0,0,77,130,163,0,30.7,143,123,842,0.0,0.0,5142,0,0,0,0,1:23:17,0:00,50.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-05-19,Running,False,Broomfield Running,20.62,"2,065",02:35:29,140,161,3.2,182,197,0 days 00:07:32,0 days 00:05:52,"1,070","1,007",1.16,7.3,8.7,254,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:35:29,0:00,55.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-05-20,Indoor Cycling,False,Indoor Cycling,0.00,621,01:00:12,102,120,1.5,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,85,92,179,47% L / 53% R,28.3,185,172,280,0.0,0.0,5133,0,0,0,0,1:00:12,0:00,75.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-05-20,Pool Swimming,False,Lap Swimming,"4,000",765,01:21:14,128,156,3.0,0,0,0 days 00:01:35,0 days 00:01:20,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1675,34,27,0,0,1:21:14,0:00,82.4,0:00,No,00:11.74,72,0.0,0,0,0,3,garmin,0
2019-05-21,Pool Swimming,False,Lap Swimming,"5,000",900,01:40:27,123,144,2.6,0,0,0 days 00:01:41,0 days 00:01:25,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2224,37,27,0,0,1:40:27,0:00,77.0,0:00,No,00:03.48,96,0.0,0,0,0,3,garmin,0
2019-05-21,Treadmill Running,False,Treadmill Running,5.76,658,00:45:03,136,160,2.8,184,193,0 days 00:07:49,0 days 00:07:09,0,0,1.13,7.2,8.4,251,49.8% L / 50.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,45:03,0:00,69.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-05-22,Indoor Cycling,False,Indoor Cycling,0.00,"1,168",01:30:02,130,169,3.5,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,94,244,49% L / 51% R,79.4,285,217,399,0.0,0.0,7885,0,0,0,0,1:30:02,0:00,71.6,0:00,No,00:29.98,15,0.0,0,0,0,3,garmin,0
2019-05-23,Pool Swimming,False,Lap Swimming,"3,650",770,01:14:57,130,157,2.7,0,0,0 days 00:01:39,0 days 00:01:22,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1559,36,27,0,0,1:14:57,0:00,78.8,0:00,No,00:02.37,50,0.0,0,0,0,3,garmin,0
2019-05-23,Treadmill Running,False,Treadmill Running,7.78,933,01:00:02,146,164,3.0,185,192,0 days 00:07:43,0 days 00:07:22,0,0,1.13,7.4,8.6,241,50.5% L / 49.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:02,0:00,71.6,0:00,No,14:52.18,3,0.0,0,0,0,3,garmin,0
2019-05-24,Indoor Cycling,False,Indoor Cycling,0.00,691,01:02:04,117,153,2.3,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,111,231,48% L / 52% R,49.0,240,193,526,0.0,0.0,5433,0,0,0,0,1:02:04,0:00,75.2,0:00,No,00:19.76,37,0.0,0,0,0,3,garmin,0
2019-05-24,Pool Swimming,False,Lap Swimming,"2,800",540,00:58:11,127,166,2.5,0,0,0 days 00:01:39,0 days 00:01:19,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1223,36,27,0,0,58:11,0:00,82.4,0:00,No,00:10.61,46,0.0,0,0,0,3,garmin,0
2019-05-25,Treadmill Running,False,Treadmill Running,3.09,334,00:20:02,145,163,2.5,188,196,0 days 00:06:29,0 days 00:05:35,0,0,1.32,6.1,8.4,240,47.9% L / 52.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,20:02,0:00,78.8,0:00,No,10:00.30,2,0.0,0,0,0,3,garmin,0
2019-05-25,Cycling,False,Avon Cycling,40.79,"1,638",02:16:58,127,154,3.2,0,0,17.9,40.2,"2,395","2,352",0.0,0.0,0.0,0,0,88,106,225,47% L / 53% R,102.4,262,199,456,0.0,0.0,11174,0,0,0,0,2:16:58,0:00,64.4,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-05-26,Cycling,False,Avon Cycling,9.87,280,00:46:28,98,137,0.8,0,0,12.7,25.5,515,505,0.0,0.0,0.0,0,0,75,103,148,49% L / 51% R,14.9,136,101,403,0.0,0.0,2902,0,0,0,0,46:28,0:00,68.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-05-26,Running,False,Avon Running,15.52,"1,687",02:02:04,147,164,3.0,182,198,0 days 00:07:52,0 days 00:05:26,748,712,1.12,7.8,9.0,252,48.9% L / 51.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:02:04,0:00,50.0,0:00,No,01:00.18,15,0.0,0,0,0,3,garmin,0
2019-05-27,Pool Swimming,False,Lap Swimming,"3,000",568,00:58:24,128,157,2.4,0,0,0 days 00:01:35,0 days 00:01:21,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1333,35,28,0,0,58:24,0:00,80.6,0:00,No,00:03.66,78,0.0,0,0,0,3,garmin,0
2019-05-27,Indoor Cycling,False,Indoor Cycling,0.00,604,01:00:03,106,122,1.9,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,91,102,174,47% L / 53% R,26.7,181,168,278,0.0,0.0,5512,0,0,0,0,1:00:03,0:00,75.2,0:00,No,05:02.36,6,0.0,0,0,0,3,garmin,0
2019-05-28,Pool Swimming,False,Lap Swimming,"3,000",627,00:58:52,131,153,2.8,0,0,0 days 00:01:36,0 days 00:01:07,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1275,35,27,0,0,58:52,0:00,80.6,0:00,No,00:03.78,81,0.0,0,0,0,3,garmin,0
2019-05-28,Treadmill Running,False,Treadmill Running,7.02,735,00:50:26,142,171,2.6,185,208,0 days 00:07:11,0 days 00:04:45,0,0,1.21,7.0,8.6,247,48.6% L / 51.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,50:26,0:00,71.6,0:00,No,00:59.62,13,0.0,0,0,0,3,garmin,0
2019-05-29,Indoor Cycling,False,Indoor Cycling,0.00,908,01:10:03,128,166,3.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,104,267,49% L / 51% R,73.8,262,218,404,0.0,0.0,6153,0,0,0,0,1:10:03,0:00,71.6,0:00,No,00:59.55,20,0.0,0,0,0,3,garmin,0
2019-05-29,Running,False,Denver Running,11.02,"1,175",01:20:24,142,161,3.0,184,197,0 days 00:07:18,0 days 00:06:05,338,305,1.19,7.1,8.6,250,48.7% L / 51.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:20:24,0:00,59.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-05-30,Pool Swimming,False,Lap Swimming,"4,000",912,01:16:49,135,156,3.3,0,0,0 days 00:01:39,0 days 00:01:20,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1804,36,27,0,0,1:16:49,0:00,80.6,0:00,No,00:02.93,37,0.0,0,0,0,3,garmin,0
2019-05-30,Indoor Cycling,False,Indoor Cycling,0.00,581,00:50:04,115,139,2.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,88,93,214,48% L / 52% R,33.7,216,196,342,0.0,0.0,4432,0,0,0,0,50:04,0:00,75.2,0:00,No,01:59.47,14,0.0,0,0,0,3,garmin,0
2019-05-31,Pool Swimming,False,Lap Swimming,"3,800",686,01:12:22,122,139,2.2,0,0,0 days 00:01:41,0 days 00:01:23,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1702,36,27,0,0,1:12:22,0:00,80.6,0:00,No,00:03.72,48,0.0,0,0,0,3,garmin,0
2019-06-01,Cycling,False,Boulder Cycling,69.18,"2,524",03:12:18,136,159,3.3,0,0,21.6,41.4,"2,398","2,388",0.0,0.0,0.0,0,0,88,115,232,47% L / 53% R,153.0,250,219,545,0.0,0.0,16604,0,0,0,0,3:12:18,0:00,69.8,0:00,No,05:01.05,9,0.0,0,0,0,3,garmin,0
2019-06-01,Running,False,Boulder Running,3.38,427,00:25:03,152,167,2.8,184,200,0 days 00:07:25,0 days 00:06:25,131,118,1.18,6.6,8.0,249,48.5% L / 51.5% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:03,0:00,75.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-06-02,Running,False,Denver Running,8.27,945,01:00:09,147,161,3.0,184,191,0 days 00:07:17,0 days 00:06:44,98,102,1.2,7.1,8.7,251,48.0% L / 52.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:09,0:00,68.0,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-06-03,Pool Swimming,False,Lap Swimming,"3,000",533,01:01:42,129,154,2.5,0,0,0 days 00:01:28,0 days 00:01:12,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1031,32,27,0,0,1:01:42,0:00,80.6,0:00,No,00:02.64,92,0.0,0,0,0,3,garmin,0
2019-06-03,Indoor Cycling,False,Indoor Cycling,0.00,586,00:45:03,128,142,3.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,87,96,230,49% L / 51% R,35.0,246,217,290,0.0,0.0,3935,0,0,0,0,45:03,0:00,68.0,0:00,No,05:02.81,3,0.0,0,0,0,3,garmin,0
2019-06-04,Open Water Swimming,False,Boulder Open Water Swimming,"2,390",532,00:36:58,129,138,2.2,0,0,0 days 00:01:33,0 days 00:00:52,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1145,38,30,0,0,36:58,0:00,62.6,0:00,No,00:01.33,8,0.0,0,0,0,3,garmin,0
2019-06-04,Treadmill Running,False,Treadmill Running,4.13,425,00:30:02,141,157,2.4,184,189,0 days 00:07:16,0 days 00:06:50,0,0,1.22,6.2,7.9,257,48.9% L / 51.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:02,0:00,78.8,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-06-05,Running,False,Denver Running,5.39,652,00:40:57,147,164,2.7,185,210,0 days 00:07:36,0 days 00:06:25,98,105,1.13,7.5,8.5,248,47.9% L / 52.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,40:57,0:00,57.2,0:00,No,02:00.42,9,0.0,0,0,0,3,garmin,0
2019-06-05,Indoor Cycling,False,Indoor Cycling,0.00,756,01:00:03,125,148,2.8,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,88,97,227,48% L / 52% R,45.6,240,211,326,0.0,0.0,5297,0,0,0,0,1:00:03,0:00,69.8,0:00,No,00:29.77,13,0.0,0,0,0,3,garmin,0
2019-06-06,Open Water Swimming,False,Boulder Open Water Swimming,"2,310",565,00:35:07,138,146,2.8,0,0,0 days 00:01:31,0 days 00:00:42,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1095,38,31,0,0,35:07,0:00,62.6,0:00,No,00:01.28,11,0.0,0,0,0,3,garmin,0
2019-06-07,Running,False,Denver Running,1.85,199,00:15:07,144,162,2.0,180,195,0 days 00:08:11,0 days 00:06:56,82,95,1.08,7.7,8.6,258,48.0% L / 52.0% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,15:07,0:00,66.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-06-07,Indoor Cycling,False,Indoor Cycling,0.00,291,00:25:04,114,136,2.0,0,0,0 days 00:00:00,0 days 00:00:00,0,0,0.0,0.0,0.0,0,0,86,95,212,47% L / 53% R,16.5,214,195,278,0.0,0.0,2170,0,0,0,0,25:04,0:00,68.0,0:00,No,04:59.76,5,0.0,0,0,0,3,garmin,0
2019-06-08,Pool Swimming,False,Lap Swimming,"1,000",222,00:19:27,133,151,2.3,0,0,0 days 00:01:31,0 days 00:01:22,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,430,34,28,0,0,19:27,0:00,80.6,0:00,No,00:07.28,28,0.0,0,0,0,3,garmin,0
2019-06-08,Cycling,False,Broomfield Cycling,1.11,35,00:04:55.9,98,132,0.2,0,0,13.5,26.0,36,46,0.0,0.0,0.0,0,0,81,103,149,45% L / 55% R,1.5,0,118,384,0.0,0.0,295,0,0,0,0,4:55.9,0:00,84.2,0:00,No,00:00.00,1,0.0,0,0,0,3,garmin,0
2019-06-09,Multisport,False,Boulder Multi-Sport,139.27,"6,511",09:43:19,0,156,4.0,0,0,14.3,0 days 00:00:00,"4,931","4,813",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,9:43:19,0:00,0.0,0:00,No,00:00.00,5,0.0,0,0,0,3,garmin,1
2019-06-10,Pool Swimming,False,Lap Swimming,500,134,00:12:02,0,0,0.0,0,0,0 days 00:01:49,0 days 00:01:32,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,222,38,24,0,0,12:02,0:00,84.2,0:00,No,00:07.31,14,0.0,0,0,0,3,garmin,0
